    year specfp_normalized
    2008 13.587177
    2008 13.587345
    2008 13.589811
    2008 13.600857
    2008 13.614605
    2008 13.622843
    2008 13.643129
    2008 13.650055
    2008 13.650055
    2008 13.674849
    2008 13.674849
    2008 13.697452
    2008 13.700300
    2008 13.724185
    2008 13.743762
    2008 13.747875
    2008 13.756038
    2008 13.778599
    2008 13.837603
    2008 13.837603
    2008 13.845027
    2008 13.861162
    2008 13.899876
    2008 13.903059
    2008 13.956977
    2008 13.984539
    2008 14.012832
    2008 14.012832
    2008 14.021820
    2008 14.036955
    2008 14.036955
    2008 14.039319
    2008 14.049782
    2008 14.084656
    2008 14.096212
    2008 14.096415
    2008 14.119097
    2008 14.132638
    2008 14.135723
    2008 14.137742
    2008 14.149625
    2008 14.153184
    2008 14.248048
    2008 14.272231
    2008 14.302288
    2008 14.302288
    2008 14.307279
    2008 14.322494
    2008 14.380689
    2008 14.671524
    2008 14.671524
    2008 14.679588
    2008 14.895888
    2008 14.919690
    2008 14.973497
    2008 15.087205
    2008 15.109891
    2008 15.172674
    2008 15.189994
    2008 15.194042
    2008 15.207412
    2008 15.207412
    2008 15.228022
    2008 15.249148
    2008 15.251902
    2008 15.351144
    2008 15.381492
    2008 15.400890
    2008 15.445987
    2008 15.460383
    2008 15.460705
    2008 15.469749
    2008 15.556064
    2008 15.574897
    2008 15.574897
    2008 15.576539
    2008 15.582514
    2008 15.582514
    2008 15.599948
    2008 15.599948
    2008 15.599948
    2008 15.658995
    2008 15.663895
    2008 15.668449
    2008 15.695208
    2008 15.704062
    2008 15.713264
    2008 15.714876
    2008 15.714876
    2008 15.777875
    2008 15.825446
    2008 15.834718
    2008 15.856244
    2008 15.876053
    2008 15.892764
    2008 15.892764
    2008 15.916915
    2008 15.931774
    2008 15.935139
    2008 15.946580
    2008 15.948660
    2008 16.009721
    2008 16.071101
    2008 16.072850
    2008 16.159042
    2008 16.160541
    2008 16.168980
    2008 16.223089
    2008 16.232795
    2008 16.247461
    2008 16.247461
    2008 16.310630
    2008 16.347244
    2008 16.359593
    2008 16.374028
    2008 16.408340
    2008 16.419034
    2008 16.430098
    2008 16.440811
    2008 16.444992
    2008 16.456093
    2008 16.482362
    2008 16.489621
    2008 16.518475
    2008 16.518475
    2008 16.553956
    2008 16.560426
    2008 16.568215
    2008 16.568215
    2008 16.642397
    2008 16.643035
    2008 16.663324
    2008 16.669394
    2008 16.670825
    2008 16.676799
    2008 16.693253
    2008 16.815443
    2008 16.821613
    2008 16.915538
    2008 16.917223
    2008 16.920556
    2008 16.946099
    2008 16.986777
    2008 17.001455
    2008 17.010639
    2008 17.050931
    2008 17.054777
    2008 17.063462
    2008 17.064368
    2008 17.071334
    2008 17.080744
    2008 17.088107
    2008 17.132567
    2008 17.142589
    2008 17.146770
    2008 17.158927
    2008 17.171522
    2008 17.175335
    2008 17.175335
    2008 17.185342
    2008 17.186904
    2008 17.193474
    2008 17.212728
    2008 17.227835
    2008 17.255582
    2008 17.259920
    2008 17.295599
    2008 17.295909
    2008 17.295909
    2008 17.325321
    2008 17.329097
    2008 17.333502
    2008 17.337519
    2008 17.348912
    2008 17.348912
    2008 17.348912
    2008 17.353627
    2008 17.362535
    2008 17.382500
    2008 17.382500
    2008 17.410269
    2008 17.422108
    2008 17.426503
    2008 17.468894
    2008 17.472978
    2008 17.474085
    2008 17.513916
    2008 17.516159
    2008 17.537011
    2008 17.555020
    2008 17.558997
    2008 17.563718
    2008 17.568765
    2008 17.645557
    2008 17.664393
    2008 17.675323
    2008 17.678385
    2008 17.683018
    2008 17.699748
    2008 17.699748
    2008 17.720314
    2008 17.743211
    2008 17.863629
    2008 17.879218
    2008 17.888229
    2008 17.896974
    2008 17.898244
    2008 17.924966
    2008 17.955096
    2008 17.972315
    2008 17.987339
    2008 18.001878
    2008 18.038785
    2008 18.058060
    2008 18.111126
    2008 18.151296
    2008 18.152974
    2008 18.198296
    2008 18.228229
    2008 18.238214
    2008 18.299562
    2008 18.318277
    2008 18.318277
    2008 18.322271
    2008 18.354593
    2008 18.399730
    2008 18.402187
    2008 18.454276
    2008 18.498606
    2008 18.504880
    2008 18.514391
    2008 18.621229
    2008 18.639147
    2008 18.639260
    2008 18.693468
    2008 18.729621
    2008 18.744387
    2008 18.750280
    2008 18.765699
    2008 18.783661
    2008 18.784551
    2008 18.786847
    2008 18.842626
    2008 18.856130
    2008 18.858278
    2008 18.892346
    2008 18.902052
    2008 18.905576
    2008 18.938197
    2008 18.952995
    2008 18.952995
    2008 18.952995
    2008 18.955341
    2008 18.987329
    2008 18.987329
    2008 18.988575
    2008 18.991857
    2008 18.999365
    2008 19.000897
    2008 19.001870
    2008 19.003916
    2008 19.014753
    2008 19.025581
    2008 19.025811
    2008 19.027443
    2008 19.052313
    2008 19.054774
    2008 19.073224
    2008 19.084149
    2008 19.159448
    2008 19.161748
    2008 19.168347
    2008 19.185477
    2008 19.195910
    2008 19.228699
    2008 19.246469
    2008 19.253927
    2008 19.257952
    2008 19.265561
    2008 19.289881
    2008 19.336835
    2008 19.345433
    2008 19.356829
    2008 19.369344
    2008 19.369344
    2008 19.372640
    2008 19.372821
    2008 19.381740
    2008 19.396221
    2008 19.460036
    2008 19.516094
    2008 19.516767
    2008 19.525617
    2008 19.529127
    2008 19.543467
    2008 19.559495
    2008 19.590207
    2008 19.601660
    2008 19.641178
    2008 19.673743
    2008 19.684259
    2008 19.699029
    2008 19.710858
    2008 19.743763
    2008 19.752817
    2008 19.756282
    2008 19.826405
    2008 19.834140
    2008 19.836027
    2008 19.849053
    2008 19.850871
    2008 19.855210
    2008 19.858009
    2008 19.889589
    2008 19.890031
    2008 19.914597
    2008 19.931176
    2008 19.935477
    2008 19.959930
    2008 19.998543
    2008 20.036697
    2008 20.080313
    2008 20.115544
    2008 20.132219
    2008 20.169071
    2008 20.204167
    2008 20.213361
    2008 20.213361
    2008 20.227695
    2008 20.237015
    2008 20.239029
    2008 20.239029
    2008 20.239029
    2008 20.239029
    2008 20.250137
    2008 20.279133
    2008 20.279133
    2008 20.338062
    2008 20.345204
    2008 20.351183
    2008 20.404142
    2008 20.418466
    2008 20.437404
    2008 20.439447
    2008 20.449220
    2008 20.543369
    2008 20.565900
    2008 20.571174
    2008 20.582151
    2008 20.614525
    2008 20.617090
    2008 20.622713
    2008 20.626381
    2008 20.626647
    2008 20.635630
    2008 20.656339
    2008 20.670963
    2008 20.705081
    2008 20.752066
    2008 20.764835
    2008 20.776570
    2008 20.796561
    2008 20.818608
    2008 20.827123
    2008 20.842214
    2008 20.849038
    2008 20.849038
    2008 20.849038
    2008 20.860105
    2008 20.873666
    2008 20.874164
    2008 20.894587
    2008 20.915833
    2008 20.940346
    2008 21.093602
    2008 21.097100
    2008 21.102166
    2008 21.173405
    2008 21.215131
    2008 21.219431
    2008 21.219431
    2008 21.220960
    2008 21.267051
    2008 21.300667
    2008 21.313050
    2008 21.353498
    2008 21.361252
    2008 21.376329
    2008 21.401795
    2008 21.424349
    2008 21.429973
    2008 21.452742
    2008 21.579620
    2008 21.642892
    2008 21.642892
    2008 21.727235
    2008 21.753418
    2008 21.779216
    2008 21.780060
    2008 21.810808
    2008 21.811794
    2008 21.847635
    2008 21.849349
    2008 21.863802
    2008 21.871421
    2008 21.873400
    2008 21.883665
    2008 21.898638
    2008 21.898638
    2008 21.898638
    2008 21.898638
    2008 21.911336
    2008 21.911336
    2008 21.921886
    2008 21.921886
    2008 21.922157
    2008 21.928237
    2008 21.931664
    2008 21.935054
    2008 21.936125
    2008 21.941863
    2008 21.955071
    2008 21.955850
    2008 21.974408
    2008 21.998504
    2008 22.020637
    2008 22.020785
    2008 22.033106
    2008 22.036418
    2008 22.039859
    2008 22.065792
    2008 22.077547
    2008 22.107840
    2008 22.129066
    2008 22.161232
    2008 22.235515
    2008 22.315711
    2008 22.374915
    2008 22.401745
    2008 22.656610
    2008 22.682956
    2008 22.708315
    2008 22.714362
    2008 22.797347
    2008 22.822569
    2008 22.827073
    2008 22.830819
    2008 22.835946
    2008 22.860612
    2008 22.878622
    2008 22.880385
    2008 22.912983
    2008 22.919882
    2008 22.946183
    2008 24.451599
    2008 26.645958
    2008 28.710564
    2008 30.798597
    2008 31.474955
    2008 8.524446
    2009 11.090365
    2009 12.459334
    2009 12.459334
    2009 12.920238
    2009 12.920238
    2009 13.001854
    2009 13.130676
    2009 13.136075
    2009 13.468046
    2009 13.500609
    2009 13.739667
    2009 13.749045
    2009 13.749045
    2009 13.828583
    2009 13.841801
    2009 13.930103
    2009 14.055036
    2009 14.177112
    2009 14.306177
    2009 14.357238
    2009 14.377104
    2009 14.383818
    2009 14.427837
    2009 14.450723
    2009 14.573831
    2009 14.579545
    2009 14.592687
    2009 14.615888
    2009 14.772030
    2009 14.854805
    2009 14.876368
    2009 14.928615
    2009 14.935508
    2009 14.937409
    2009 15.006628
    2009 15.049492
    2009 15.103420
    2009 15.161250
    2009 15.205915
    2009 15.544249
    2009 15.562824
    2009 15.598070
    2009 15.671183
    2009 15.738298
    2009 15.838286
    2009 15.912701
    2009 15.946658
    2009 15.952987
    2009 16.111248
    2009 16.227425
    2009 16.252124
    2009 16.290905
    2009 16.327424
    2009 16.330806
    2009 16.336243
    2009 16.359295
    2009 16.363591
    2009 16.578961
    2009 16.669525
    2009 16.742367
    2009 16.783639
    2009 16.834938
    2009 16.884123
    2009 16.887738
    2009 16.892848
    2009 16.914465
    2009 16.914741
    2009 16.924985
    2009 16.938486
    2009 16.949298
    2009 16.953749
    2009 16.958729
    2009 16.982597
    2009 16.991272
    2009 17.002785
    2009 17.011297
    2009 17.019279
    2009 17.027335
    2009 17.036186
    2009 17.056138
    2009 17.088351
    2009 17.112607
    2009 17.113907
    2009 17.139647
    2009 17.150435
    2009 17.212297
    2009 17.252125
    2009 17.258337
    2009 17.264257
    2009 17.270029
    2009 17.270029
    2009 17.277514
    2009 17.285179
    2009 17.296100
    2009 17.299504
    2009 17.299504
    2009 17.320857
    2009 17.320857
    2009 17.320857
    2009 17.320857
    2009 17.391886
    2009 17.405886
    2009 17.507409
    2009 17.528795
    2009 17.566317
    2009 17.566887
    2009 17.579237
    2009 17.592732
    2009 17.609573
    2009 17.639848
    2009 17.665420
    2009 17.666997
    2009 17.696697
    2009 17.713229
    2009 17.730687
    2009 17.772874
    2009 17.783023
    2009 17.791667
    2009 17.804809
    2009 17.833632
    2009 17.862725
    2009 17.882208
    2009 17.891437
    2009 17.893122
    2009 17.943482
    2009 17.948516
    2009 17.960099
    2009 17.965086
    2009 18.044070
    2009 18.046287
    2009 18.060038
    2009 18.070329
    2009 18.072643
    2009 18.072643
    2009 18.073905
    2009 18.120252
    2009 18.126830
    2009 18.127110
    2009 18.154082
    2009 18.154082
    2009 18.154082
    2009 18.154082
    2009 18.155703
    2009 18.162191
    2009 18.176742
    2009 18.227863
    2009 18.245419
    2009 18.249432
    2009 18.264286
    2009 18.265615
    2009 18.266186
    2009 18.349180
    2009 18.352406
    2009 18.357701
    2009 18.358164
    2009 18.358177
    2009 18.366618
    2009 18.408147
    2009 18.412338
    2009 18.421954
    2009 18.424638
    2009 18.446249
    2009 18.447782
    2009 18.455860
    2009 18.457484
    2009 18.466883
    2009 18.466883
    2009 18.478904
    2009 18.478904
    2009 18.527836
    2009 18.538620
    2009 18.552163
    2009 18.583311
    2009 18.599021
    2009 18.642497
    2009 18.694518
    2009 18.783065
    2009 18.936622
    2009 18.984778
    2009 19.007384
    2009 19.015417
    2009 19.035744
    2009 19.038271
    2009 19.046561
    2009 19.082934
    2009 19.090721
    2009 19.195143
    2009 19.225743
    2009 19.274542
    2009 19.304935
    2009 19.309607
    2009 19.354740
    2009 19.355594
    2009 19.359046
    2009 19.360543
    2009 19.360543
    2009 19.392035
    2009 19.403069
    2009 19.406313
    2009 19.406380
    2009 19.411292
    2009 19.491387
    2009 19.889806
    2009 20.072851
    2009 20.102883
    2009 20.378883
    2009 20.393917
    2009 20.529461
    2009 20.533386
    2009 20.542862
    2009 20.652186
    2009 20.828895
    2009 21.565977
    2009 21.573397
    2009 21.767332
    2009 21.769301
    2009 21.773725
    2009 22.011941
    2009 22.145765
    2009 22.379363
    2009 22.478610
    2009 22.563738
    2009 22.563738
    2009 22.588323
    2009 22.588454
    2009 22.652585
    2009 22.709266
    2009 22.709266
    2009 22.709266
    2009 22.709266
    2009 22.716486
    2009 22.725374
    2009 22.758783
    2009 22.781686
    2009 22.785818
    2009 22.794220
    2009 22.813496
    2009 22.825884
    2009 22.845044
    2009 22.846544
    2009 22.846544
    2009 22.846544
    2009 22.846544
    2009 22.914387
    2009 22.944287
    2009 23.080244
    2009 23.080244
    2009 23.232295
    2009 23.237426
    2009 23.288781
    2009 23.306279
    2009 23.345836
    2009 23.386061
    2009 23.395715
    2009 23.425557
    2009 23.427270
    2009 23.428370
    2009 23.456430
    2009 23.481572
    2009 23.491854
    2009 23.525629
    2009 23.545056
    2009 23.557164
    2009 23.571175
    2009 23.585643
    2009 23.587576
    2009 23.626458
    2009 23.663234
    2009 23.671584
    2009 23.676039
    2009 23.689104
    2009 23.767181
    2009 23.773970
    2009 23.777633
    2009 23.777633
    2009 23.777633
    2009 23.777633
    2009 23.783144
    2009 23.894702
    2009 23.971305
    2009 23.971305
    2009 24.080414
    2009 24.080414
    2009 24.236488
    2009 24.246877
    2009 24.308773
    2009 24.315521
    2009 24.320844
    2009 24.334577
    2009 24.344946
    2009 24.350148
    2009 24.358786
    2009 24.380335
    2009 24.380335
    2009 24.422676
    2009 24.450150
    2009 24.497844
    2009 24.548654
    2009 24.556224
    2009 24.564146
    2009 24.577917
    2009 24.602401
    2009 24.632873
    2009 24.648717
    2009 24.656830
    2009 24.705056
    2009 24.705056
    2009 24.715288
    2009 24.734871
    2009 24.774444
    2009 24.814685
    2009 24.914867
    2009 24.914867
    2009 24.914867
    2009 24.914867
    2009 25.024372
    2009 25.204344
    2009 25.240428
    2009 25.288980
    2009 25.309619
    2009 25.331936
    2009 25.380639
    2009 25.381075
    2009 25.441883
    2009 25.447051
    2009 25.509977
    2009 25.536297
    2009 25.560828
    2009 25.564964
    2009 25.572289
    2009 25.674301
    2009 25.709048
    2009 25.709048
    2009 25.767669
    2009 25.814554
    2009 26.066580
    2009 26.066580
    2009 26.083528
    2009 26.083528
    2009 26.094477
    2009 26.094477
    2009 26.238942
    2009 26.328295
    2009 26.469823
    2009 26.703576
    2009 26.774753
    2009 27.050287
    2009 27.164721
    2009 27.174893
    2009 27.258649
    2009 27.278870
    2009 27.355874
    2009 27.448320
    2009 27.508829
    2009 27.536775
    2009 27.539983
    2009 27.539983
    2009 27.539983
    2009 27.539983
    2009 27.543312
    2009 27.593268
    2009 27.599718
    2009 27.628745
    2009 27.656436
    2009 27.656436
    2009 27.666211
    2009 27.706943
    2009 27.933348
    2009 27.936651
    2009 27.946981
    2009 27.979864
    2009 27.993465
    2009 28.010521
    2009 28.010521
    2009 28.051675
    2009 28.101647
    2009 28.117333
    2009 28.177703
    2009 28.186353
    2009 28.210548
    2009 28.218551
    2009 28.234097
    2009 28.237793
    2009 28.257045
    2009 28.271988
    2009 28.271988
    2009 28.279196
    2009 28.294400
    2009 28.294400
    2009 28.305542
    2009 28.419894
    2009 28.449055
    2009 28.452277
    2009 28.504194
    2009 28.516967
    2009 28.522768
    2009 28.576389
    2009 28.779434
    2009 28.821706
    2009 28.822947
    2009 28.858074
    2009 28.861234
    2009 28.916701
    2009 28.927045
    2009 28.955987
    2009 28.962159
    2009 28.962159
    2009 29.027445
    2009 29.051609
    2009 29.070392
    2009 29.097781
    2009 29.100834
    2009 29.159317
    2009 29.178833
    2009 29.187043
    2009 29.194050
    2009 29.208562
    2009 29.272298
    2009 29.272298
    2009 29.333972
    2009 29.368314
    2009 29.369638
    2009 29.397654
    2009 29.397654
    2009 29.404880
    2009 29.407619
    2009 29.428295
    2009 29.446521
    2009 29.472316
    2009 29.473500
    2009 29.489070
    2009 29.535106
    2009 29.551069
    2009 29.551069
    2009 29.551069
    2009 29.551069
    2009 29.563732
    2009 29.579267
    2009 29.629287
    2009 29.651873
    2009 29.655712
    2009 29.656938
    2009 29.687271
    2009 29.687497
    2009 29.701356
    2009 29.701356
    2009 29.705002
    2009 29.753215
    2009 29.819458
    2009 29.829795
    2009 29.843836
    2009 29.890231
    2009 29.891781
    2009 29.940012
    2009 29.940955
    2009 30.008216
    2009 30.010012
    2009 30.010510
    2009 30.014462
    2009 30.046446
    2009 30.108116
    2009 30.108379
    2009 30.114694
    2009 30.115287
    2009 30.127395
    2009 30.170984
    2009 30.173311
    2009 30.176574
    2009 30.220530
    2009 30.233467
    2009 30.254102
    2009 30.263165
    2009 30.275800
    2009 30.293496
    2009 30.302275
    2009 30.395801
    2009 30.446731
    2009 30.446731
    2009 30.466020
    2009 30.532132
    2009 30.532132
    2009 30.549521
    2009 30.643248
    2009 30.653806
    2009 30.657208
    2009 30.657208
    2009 30.666837
    2009 30.666837
    2009 30.932143
    2009 30.970753
    2009 31.028863
    2009 31.087460
    2009 31.180703
    2009 31.206468
    2009 31.229236
    2009 31.325481
    2009 31.361118
    2009 31.439720
    2009 31.489899
    2009 31.652225
    2009 31.733850
    2009 31.932477
    2009 31.932477
    2009 31.935601
    2009 32.026694
    2009 32.169537
    2009 32.253950
    2009 32.253950
    2009 32.368248
    2009 32.378142
    2009 32.518635
    2009 33.032798
    2009 33.461325
    2009 33.542276
    2009 34.543041
    2009 34.676304
    2009 34.676304
    2009 34.761299
    2009 34.761299
    2009 35.517834
    2009 36.033351
    2010 13.975913
    2010 13.975913
    2010 14.404815
    2010 14.611994
    2010 14.654164
    2010 14.654164
    2010 14.669967
    2010 14.675153
    2010 14.725674
    2010 15.026865
    2010 15.047838
    2010 15.221520
    2010 15.388083
    2010 15.737202
    2010 15.737202
    2010 15.815216
    2010 15.891626
    2010 16.219472
    2010 16.247277
    2010 16.250431
    2010 16.280188
    2010 16.409985
    2010 16.409985
    2010 16.432818
    2010 16.432818
    2010 16.554355
    2010 16.554355
    2010 16.650548
    2010 16.677627
    2010 16.800208
    2010 16.813694
    2010 16.940371
    2010 16.940371
    2010 16.979672
    2010 16.979672
    2010 16.999421
    2010 16.999421
    2010 17.045027
    2010 17.097917
    2010 17.228104
    2010 17.388238
    2010 17.427288
    2010 17.440106
    2010 17.440106
    2010 17.440106
    2010 17.440106
    2010 17.442175
    2010 17.442175
    2010 17.452205
    2010 17.452205
    2010 17.466555
    2010 17.490513
    2010 17.507409
    2010 17.585316
    2010 17.597103
    2010 17.620497
    2010 17.639848
    2010 17.662821
    2010 17.668205
    2010 17.709603
    2010 17.714632
    2010 17.714632
    2010 17.716358
    2010 17.738159
    2010 17.738159
    2010 17.738159
    2010 17.738159
    2010 17.745011
    2010 17.745011
    2010 17.746196
    2010 17.778084
    2010 17.778084
    2010 18.068492
    2010 18.089032
    2010 18.108906
    2010 18.131477
    2010 18.261964
    2010 18.279716
    2010 18.283513
    2010 18.284694
    2010 18.285562
    2010 18.342928
    2010 18.343315
    2010 18.343315
    2010 18.343575
    2010 18.345399
    2010 18.353651
    2010 18.357819
    2010 18.367738
    2010 18.376220
    2010 18.376689
    2010 18.380359
    2010 18.382458
    2010 18.384605
    2010 18.384605
    2010 18.399756
    2010 18.403928
    2010 18.409145
    2010 18.409839
    2010 18.413499
    2010 18.413499
    2010 18.413499
    2010 18.413499
    2010 18.423427
    2010 18.426287
    2010 18.428429
    2010 18.429991
    2010 18.430920
    2010 18.434546
    2010 18.434546
    2010 18.439115
    2010 18.444316
    2010 18.448248
    2010 18.452767
    2010 18.471476
    2010 18.478240
    2010 18.480844
    2010 18.480844
    2010 18.487806
    2010 18.487806
    2010 18.488670
    2010 18.488670
    2010 18.488710
    2010 18.489025
    2010 18.489025
    2010 18.506422
    2010 18.509690
    2010 18.509690
    2010 18.510274
    2010 18.510274
    2010 18.516408
    2010 18.538541
    2010 18.543246
    2010 18.550292
    2010 18.550292
    2010 18.575554
    2010 18.581603
    2010 18.650967
    2010 18.673182
    2010 18.675835
    2010 18.685972
    2010 18.694518
    2010 18.714562
    2010 18.736202
    2010 18.741722
    2010 18.741814
    2010 18.767265
    2010 18.812973
    2010 18.829213
    2010 18.841715
    2010 18.853069
    2010 18.854909
    2010 18.867315
    2010 18.867315
    2010 18.933914
    2010 18.938675
    2010 18.984227
    2010 18.984227
    2010 18.999232
    2010 18.999232
    2010 19.110913
    2010 19.149107
    2010 19.204051
    2010 19.206740
    2010 19.237080
    2010 19.248487
    2010 19.256369
    2010 19.265115
    2010 19.292058
    2010 19.304708
    2010 19.304708
    2010 19.325937
    2010 19.343443
    2010 19.421302
    2010 19.421302
    2010 19.443097
    2010 19.496755
    2010 19.536363
    2010 19.570247
    2010 19.570468
    2010 19.588097
    2010 19.593300
    2010 19.594477
    2010 19.596811
    2010 19.601654
    2010 19.626569
    2010 19.640730
    2010 19.792221
    2010 19.819961
    2010 19.841530
    2010 19.841530
    2010 19.864267
    2010 19.865603
    2010 19.901833
    2010 19.951987
    2010 19.966350
    2010 19.988252
    2010 19.993442
    2010 19.993997
    2010 19.993997
    2010 20.048812
    2010 20.072851
    2010 20.085571
    2010 20.102883
    2010 20.105040
    2010 20.105040
    2010 20.130754
    2010 20.191863
    2010 20.224952
    2010 20.244101
    2010 20.325601
    2010 20.325601
    2010 20.392543
    2010 20.473740
    2010 20.489012
    2010 20.503870
    2010 20.525671
    2010 20.554464
    2010 20.558074
    2010 20.602431
    2010 20.626258
    2010 20.650298
    2010 20.679496
    2010 20.679496
    2010 20.706518
    2010 20.725626
    2010 20.725626
    2010 20.759844
    2010 20.803281
    2010 20.864497
    2010 20.874100
    2010 20.874512
    2010 20.883003
    2010 20.896706
    2010 20.906298
    2010 20.911013
    2010 20.918069
    2010 20.924580
    2010 20.924580
    2010 20.935088
    2010 20.956070
    2010 20.958953
    2010 20.959818
    2010 20.976143
    2010 20.982039
    2010 21.070658
    2010 21.070658
    2010 21.077998
    2010 21.106171
    2010 21.148090
    2010 21.161165
    2010 21.177984
    2010 21.177984
    2010 21.201810
    2010 21.204579
    2010 21.262998
    2010 21.326192
    2010 21.371261
    2010 21.375897
    2010 21.375897
    2010 21.382043
    2010 21.411001
    2010 21.411001
    2010 21.421215
    2010 21.424723
    2010 21.450223
    2010 21.464818
    2010 21.481403
    2010 21.564277
    2010 21.570690
    2010 21.577694
    2010 21.644040
    2010 21.656582
    2010 21.673645
    2010 21.736700
    2010 21.770706
    2010 21.785816
    2010 21.826599
    2010 21.863898
    2010 21.867836
    2010 21.922874
    2010 22.019573
    2010 22.019573
    2010 22.079260
    2010 22.127974
    2010 22.138454
    2010 22.143396
    2010 22.223606
    2010 22.420405
    2010 22.525435
    2010 22.574691
    2010 22.578421
    2010 22.649816
    2010 22.694345
    2010 22.706730
    2010 22.706730
    2010 22.709833
    2010 22.712640
    2010 22.712640
    2010 22.731770
    2010 22.734659
    2010 22.756527
    2010 22.760557
    2010 22.769173
    2010 22.785185
    2010 22.789688
    2010 22.791295
    2010 22.791295
    2010 22.811169
    2010 22.851746
    2010 22.851746
    2010 22.882616
    2010 22.908131
    2010 22.954913
    2010 22.968928
    2010 23.006476
    2010 23.012873
    2010 23.019377
    2010 23.019377
    2010 23.050248
    2010 23.061902
    2010 23.086887
    2010 23.127330
    2010 23.127454
    2010 23.179668
    2010 23.199379
    2010 23.202734
    2010 23.272755
    2010 23.274932
    2010 23.331727
    2010 23.372400
    2010 23.404689
    2010 23.409843
    2010 23.559065
    2010 23.633754
    2010 23.647824
    2010 23.872189
    2010 23.872882
    2010 23.914759
    2010 23.932032
    2010 23.948624
    2010 23.959608
    2010 24.003885
    2010 24.011479
    2010 24.107839
    2010 24.109136
    2010 24.202666
    2010 24.269463
    2010 24.271767
    2010 24.281410
    2010 24.308773
    2010 24.354314
    2010 24.389964
    2010 24.452777
    2010 24.472819
    2010 24.577917
    2010 24.582268
    2010 24.692483
    2010 24.732662
    2010 24.732662
    2010 24.735134
    2010 24.735134
    2010 24.760762
    2010 24.760762
    2010 25.032492
    2010 25.082814
    2010 25.142492
    2010 25.240428
    2010 25.250593
    2010 25.272714
    2010 25.305782
    2010 25.317955
    2010 25.321643
    2010 25.329037
    2010 25.329037
    2010 25.338705
    2010 25.352925
    2010 25.371485
    2010 25.374380
    2010 25.374380
    2010 25.417846
    2010 25.425722
    2010 25.433995
    2010 25.469811
    2010 25.473546
    2010 25.479712
    2010 25.480320
    2010 25.480917
    2010 25.481434
    2010 25.481434
    2010 25.518181
    2010 25.522508
    2010 25.522508
    2010 25.531101
    2010 25.533826
    2010 25.533826
    2010 25.543717
    2010 25.564964
    2010 25.569191
    2010 25.570434
    2010 25.570724
    2010 25.570724
    2010 25.573484
    2010 25.574270
    2010 25.588800
    2010 25.596507
    2010 25.611937
    2010 25.621407
    2010 25.622751
    2010 25.631321
    2010 25.636941
    2010 25.636941
    2010 25.657111
    2010 25.657111
    2010 25.663621
    2010 25.667523
    2010 25.667523
    2010 25.667793
    2010 25.667793
    2010 25.690079
    2010 25.693940
    2010 25.693940
    2010 25.695971
    2010 25.698621
    2010 25.698621
    2010 25.714056
    2010 25.714056
    2010 25.779689
    2010 25.779689
    2010 25.790263
    2010 25.800497
    2010 25.813411
    2010 25.813411
    2010 25.850451
    2010 25.850451
    2010 25.905525
    2010 25.936296
    2010 25.936296
    2010 25.936296
    2010 25.936296
    2010 25.937436
    2010 25.966407
    2010 25.985295
    2010 26.003701
    2010 26.028728
    2010 26.029986
    2010 26.080460
    2010 26.083009
    2010 26.083009
    2010 26.087935
    2010 26.093952
    2010 26.116919
    2010 26.144107
    2010 26.144107
    2010 26.147157
    2010 26.158566
    2010 26.168689
    2010 26.174984
    2010 26.183040
    2010 26.189849
    2010 26.202366
    2010 26.227051
    2010 26.231580
    2010 26.254273
    2010 26.271868
    2010 26.274626
    2010 26.283654
    2010 26.288939
    2010 26.288939
    2010 26.305842
    2010 26.311060
    2010 26.312850
    2010 26.317299
    2010 26.319052
    2010 26.321512
    2010 26.335097
    2010 26.338763
    2010 26.342383
    2010 26.343098
    2010 26.343098
    2010 26.344020
    2010 26.352669
    2010 26.368485
    2010 26.371659
    2010 26.371659
    2010 26.412842
    2010 26.420080
    2010 26.422594
    2010 26.423285
    2010 26.444588
    2010 26.448081
    2010 26.456081
    2010 26.459530
    2010 26.463087
    2010 26.469823
    2010 26.484102
    2010 26.486682
    2010 26.489345
    2010 26.498609
    2010 26.505211
    2010 26.505211
    2010 26.517364
    2010 26.563368
    2010 26.582388
    2010 26.582723
    2010 26.595082
    2010 26.607944
    2010 26.611069
    2010 26.611307
    2010 26.616610
    2010 26.616610
    2010 26.621634
    2010 26.632650
    2010 26.636795
    2010 26.636795
    2010 26.636795
    2010 26.636795
    2010 26.645939
    2010 26.645939
    2010 26.653285
    2010 26.658175
    2010 26.678629
    2010 26.679398
    2010 26.689433
    2010 26.692837
    2010 26.694917
    2010 26.694917
    2010 26.698328
    2010 26.703164
    2010 26.707417
    2010 26.707417
    2010 26.746276
    2010 26.774753
    2010 26.790469
    2010 26.790469
    2010 26.791396
    2010 26.868201
    2010 27.129731
    2010 27.205371
    2010 27.304770
    2010 27.305190
    2010 27.357730
    2010 27.378313
    2010 27.382423
    2010 27.412373
    2010 27.463432
    2010 27.467505
    2010 27.471739
    2010 27.471739
    2010 27.490683
    2010 27.492051
    2010 27.521699
    2010 27.522998
    2010 27.525644
    2010 27.551262
    2010 27.589408
    2010 27.614104
    2010 27.628904
    2010 27.631448
    2010 27.639311
    2010 27.640907
    2010 27.650257
    2010 27.658780
    2010 27.672787
    2010 27.672906
    2010 27.674024
    2010 27.677079
    2010 27.685628
    2010 27.696293
    2010 27.701180
    2010 27.701281
    2010 27.702476
    2010 27.702476
